variant,seed,mask_seed,grid_index,n,accuracy,macro_f1,mae,pearson_r
T1,2026,5103,30,679,0.5905743740795287,0.5708010843698633,0.6297248263729514,0.5630938404988763
T1,2026,5103,31,679,0.5655375552282769,0.544679668083525,0.6443109658707225,0.5438458322839889
T1,2026,5103,32,679,0.5169366715758469,0.48540990886832047,0.6920804520726028,0.45653392218448513
T1,2026,5103,33,679,0.5714285714285714,0.5480360508192238,0.6234954267696358,0.5878919757112512
T1,2026,5103,34,679,0.5596465390279823,0.5427493639555399,0.6526818831117936,0.5249403080455644
T1,2026,5103,35,679,0.5213549337260678,0.5095312911489382,0.6768957793888182,0.4511025264064479
T1,2026,5103,36,679,0.5802650957290133,0.5507645175541797,0.6229617358219641,0.5686284199544734
T1,2026,5103,37,679,0.5581737849779087,0.5351292436858438,0.6415663024023812,0.5464214175216037
T1,2026,5103,38,679,0.5228276877761414,0.5039827746079529,0.6855315827875671,0.4738192958390763
T1,2026,5103,39,679,0.5817378497790869,0.561013880662848,0.6201387786022518,0.5801711243123968
T1,2026,5103,40,679,0.572901325478645,0.5555899449473258,0.6354607501244158,0.5404919814647089
T1,2026,5103,41,679,0.5346097201767305,0.510271569651331,0.6627862855726209,0.5065443733613244
T1,2026,5103,42,679,0.5787923416789397,0.5536715794965436,0.61972234579179,0.5916015725765189
T1,2026,5103,43,679,0.5434462444771723,0.5225866943855947,0.6427629717978182,0.5519863779287281
T1,2026,5103,44,679,0.5139911634756995,0.5024468945505204,0.6819626937821969,0.4514658275161542
T1,2026,5103,45,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,46,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,47,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,48,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,49,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,50,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,51,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,52,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,53,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5103,54,679,0.5655375552282769,0.5408189130075906,0.6214627846965733,0.5980848656225518
T1,2026,5103,55,679,0.5699558173784978,0.5504110916666188,0.6408055937342861,0.5504645545097179
T1,2026,5103,56,679,0.5287187039764359,0.5072153938573322,0.6878898460225961,0.46162715047095937
T1,2026,5103,57,679,0.5596465390279823,0.5367513048721284,0.6164465619906762,0.5829572263384495
T1,2026,5103,58,679,0.5434462444771723,0.522474639155204,0.6524154121640504,0.5025678323223058
T1,2026,5103,59,679,0.5198821796759941,0.4926365966713949,0.6888469516002026,0.45513281233870434
T1,2026,5103,60,679,0.5802650957290133,0.5522268550199212,0.6231873739889339,0.5775756611674018
T1,2026,5103,61,679,0.5596465390279823,0.5434997015263057,0.6373577954711198,0.5511629726990923
T1,2026,5103,62,679,0.5139911634756995,0.5045876124142584,0.6824743569511729,0.45563141964449766
T1,2026,5104,0,679,0.561119293078056,0.5342487820400447,0.638398172402417,0.5667044914932572
T1,2026,5104,1,679,0.5552282768777614,0.5335555950176468,0.6521479571690791,0.5270924736446848
T1,2026,5104,2,679,0.5390279823269514,0.5184030414577078,0.6823557216964871,0.47431048633336564
T1,2026,5104,3,679,0.5581737849779087,0.5322757486231724,0.6389299631118774,0.5576855149136838
T1,2026,5104,4,679,0.5684830633284241,0.5465857662728604,0.6433355153616468,0.5434109163166982
T1,2026,5104,5,679,0.5463917525773195,0.5219017098602591,0.6899222885649404,0.4367271852237213
T1,2026,5104,6,679,0.5670103092783505,0.5407434876107373,0.6343385419631391,0.5732651819716907
T1,2026,5104,7,679,0.5581737849779087,0.5425167626257155,0.626593010985623,0.5682664556833713
T1,2026,5104,8,679,0.5213549337260678,0.5102963631974787,0.6781014358742774,0.4552592879473166
T1,2026,5104,9,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,10,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,11,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,12,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,13,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,14,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,15,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,16,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,17,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,18,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,19,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,20,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,21,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,22,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,23,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,24,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,25,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,26,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,27,679,0.572901325478645,0.5490549079911232,0.616292125587962,0.5918505445402338
T1,2026,5104,28,679,0.561119293078056,0.5397868447345018,0.6406404785318122,0.5505671600785438
T1,2026,5104,29,679,0.524300441826215,0.5004501833368302,0.6857777299120781,0.46348139350012324
T1,2026,5104,30,679,0.572901325478645,0.5465602235835103,0.6229342102389974,0.5864635716412558
T1,2026,5104,31,679,0.561119293078056,0.5407712706219947,0.6508331437525237,0.5254129832416777
T1,2026,5104,32,679,0.5375552282768777,0.5138723480777012,0.6610413176585016,0.5125249910120858
T1,2026,5104,33,679,0.5758468335787923,0.5499222633393582,0.620822322078938,0.5954477163500712
T1,2026,5104,34,679,0.5449189985272459,0.5287437267301166,0.6407703630878577,0.5572131155311355
T1,2026,5104,35,679,0.5198821796759941,0.5113313390867821,0.6773448629258132,0.4627654244158715
T1,2026,5104,36,679,0.5684830633284241,0.5464967902440683,0.6239292380209348,0.5792378706438873
T1,2026,5104,37,679,0.561119293078056,0.5385457714714711,0.6678984016838411,0.510639495750361
T1,2026,5104,38,679,0.540500736377025,0.5216046628028629,0.6782137522026787,0.4781796514976313
T1,2026,5104,39,679,0.5640648011782032,0.5407461160042685,0.634665168788893,0.5772327180017814
T1,2026,5104,40,679,0.5301914580265096,0.5072452635890451,0.6546189486102608,0.5400696591844025
T1,2026,5104,41,679,0.5346097201767305,0.5036791758920578,0.6770186891480293,0.46329218462440364
T1,2026,5104,42,679,0.5802650957290133,0.5502376766474368,0.6091723084142527,0.6202537624347035
T1,2026,5104,43,679,0.572901325478645,0.5565418521427948,0.635651418777383,0.5509140127559061
T1,2026,5104,44,679,0.5257731958762887,0.5167642937484591,0.6865010026496711,0.4396615014861046
T1,2026,5104,45,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,46,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,47,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,48,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,49,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,50,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,51,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,52,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,53,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5104,54,679,0.5832106038291606,0.5593998185588099,0.6251608318099218,0.5811719455989871
T1,2026,5104,55,679,0.5596465390279823,0.5370307853066474,0.6505146857038338,0.5430421230687448
T1,2026,5104,56,679,0.5272459499263623,0.5061323512128661,0.681329672901023,0.46777532306803515
T1,2026,5104,57,679,0.5684830633284241,0.5417718511515788,0.6234006084205476,0.5737693538433238
T1,2026,5104,58,679,0.5360824742268041,0.5158102493781912,0.6659341692617259,0.5098251024900899
T1,2026,5104,59,679,0.5301914580265096,0.5113008340536137,0.6781697926798695,0.48339130130135416
T1,2026,5104,60,679,0.5670103092783505,0.5385040462348846,0.629553254446857,0.5857366079494654
T1,2026,5104,61,679,0.5743740795287187,0.5618685259202545,0.6307834130938169,0.5629121331001933
T1,2026,5104,62,679,0.5228276877761414,0.5084668742104677,0.6765938048993013,0.46348647304348983
T1,2026,5105,0,679,0.5625920471281296,0.5337134626959428,0.6323746477688535,0.5650737887029209
T1,2026,5105,1,679,0.5552282768777614,0.5326351444399329,0.6545077853552196,0.530426652332352
T1,2026,5105,2,679,0.540500736377025,0.5207086073574011,0.6806431728715574,0.47919335602784313
T1,2026,5105,3,679,0.5905743740795287,0.5663480048048122,0.6243126711236184,0.5828906124792347
T1,2026,5105,4,679,0.5655375552282769,0.5470310539592089,0.640288926276964,0.5304910476372126
T1,2026,5105,5,679,0.540500736377025,0.517664903336198,0.6812022543445075,0.4601983140307984
T1,2026,5105,6,679,0.5596465390279823,0.53177046635828,0.6207455573754388,0.5935193658501896
T1,2026,5105,7,679,0.5581737849779087,0.5415643201063923,0.6412042659406985,0.5409908881386611
T1,2026,5105,8,679,0.5154639175257731,0.5030344984821992,0.6795248137965294,0.4621320165999593
T1,2026,5105,9,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,10,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,11,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,12,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,13,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,14,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,15,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,16,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,17,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,18,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,19,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,20,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,21,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,22,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,23,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,24,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,25,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,26,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,27,679,0.5699558173784978,0.5465188752218627,0.6210991092827254,0.5944978465782703
T1,2026,5105,28,679,0.5596465390279823,0.5395455632401661,0.6520117847838703,0.5359896890499602
T1,2026,5105,29,679,0.5257731958762887,0.505213436010975,0.6826240776301483,0.46730750391615977
T1,2026,5105,30,679,0.572901325478645,0.548347766648966,0.6175028832522338,0.5809185737425252
T1,2026,5105,31,679,0.5463917525773195,0.5291535141279387,0.6611613572214419,0.5046832911219578
T1,2026,5105,32,679,0.540500736377025,0.521629336780035,0.6792759506885012,0.4667683071855585
T1,2026,5105,33,679,0.5743740795287187,0.5433621475168569,0.6269876567183257,0.5933605805076285
T1,2026,5105,34,679,0.5640648011782032,0.5461201247057327,0.6440979568438607,0.5467861155707316
T1,2026,5105,35,679,0.5139911634756995,0.5053082080917811,0.6842881428826716,0.4384463894381673
T1,2026,5105,36,679,0.5552282768777614,0.5258153019900496,0.6364626746641168,0.5663697181184054
T1,2026,5105,37,679,0.5493372606774669,0.5256405975261074,0.6641824705435706,0.5147641169713895
T1,2026,5105,38,679,0.5287187039764359,0.5094268098716895,0.6819235642765689,0.47595936322798255
T1,2026,5105,39,679,0.5684830633284241,0.5438887704032044,0.6273793479830948,0.5770719389746446
T1,2026,5105,40,679,0.5846833578792342,0.5673746921193606,0.6359902180083897,0.55360498813732
T1,2026,5105,41,679,0.5419734904270986,0.5139053195817742,0.6743878380715057,0.47073187822053925
T1,2026,5105,42,679,0.5861561119293078,0.5582968217461473,0.6070661564989891,0.6134533320638159
T1,2026,5105,43,679,0.5522827687776142,0.5386792362521754,0.6408503316726881,0.555070904440109
T1,2026,5105,44,679,0.5213549337260678,0.5124660632402374,0.6767584079978041,0.4583362703234753
T1,2026,5105,45,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,46,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,47,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,48,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,49,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,50,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,51,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,52,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,53,679,0.5979381443298969,0.5704699531724566,0.6045873739670232,0.614793888585585
T1,2026,5105,54,679,0.5655375552282769,0.5378685412968521,0.6383100928675619,0.561574154230903
T1,2026,5105,55,679,0.5714285714285714,0.5524628743683427,0.664062661674307,0.507629339012307
T1,2026,5105,56,679,0.5213549337260678,0.5032524268399149,0.6909471025391426,0.45974639348726926
T1,2026,5105,57,679,0.5714285714285714,0.5475311332318171,0.6258441707083684,0.5712823904472373
T1,2026,5105,58,679,0.5714285714285714,0.5502129189573126,0.6472307656053591,0.5306484694104924
T1,2026,5105,59,679,0.5478645066273933,0.5246428351757726,0.6667734242547769,0.49740724191307056
T1,2026,5105,60,679,0.5567010309278351,0.5270344218429325,0.6302568724869979,0.5796399283270047
T1,2026,5105,61,679,0.5567010309278351,0.5391412703477664,0.6318571301772422,0.5630169345930894
T1,2026,5105,62,679,0.5287187039764359,0.5176880144484745,0.6695392118857431,0.4871169099547065
T1,2027,5101,0,679,0.5802650957290133,0.5621909008199009,0.6115637390006098,0.5823851960484465
T1,2027,5101,1,679,0.5596465390279823,0.5476868690384513,0.6309746246406361,0.5569273095597235
T1,2027,5101,2,679,0.5301914580265096,0.5151282616178542,0.6715745336879511,0.48099755733348787
T1,2027,5101,3,679,0.6023564064801178,0.5884152444202481,0.6119065786628204,0.5792126454491896
T1,2027,5101,4,679,0.5655375552282769,0.5547068407719183,0.6334751776813232,0.5499326602418765
T1,2027,5101,5,679,0.5036818851251841,0.49657649439073814,0.6668114601380695,0.4790159982029817
T1,2027,5101,6,679,0.5596465390279823,0.5487430304135354,0.606191977200171,0.6031062590165913
T1,2027,5101,7,679,0.5493372606774669,0.5507691440303244,0.6220214313145765,0.5825540560104615
T1,2027,5101,8,679,0.5154639175257731,0.5158493494877935,0.668748806980994,0.47385585260825025
T1,2027,5101,9,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,10,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,11,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,12,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,13,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,14,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,15,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,16,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,17,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,18,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,19,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,20,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,21,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,22,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,23,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,24,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,25,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,26,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,27,679,0.5743740795287187,0.5564875390898648,0.6064795887259566,0.6027747811051601
T1,2027,5101,28,679,0.5581737849779087,0.5451817149117101,0.638199214490243,0.5403406187106583
T1,2027,5101,29,679,0.5360824742268041,0.5204297089412488,0.668865956113686,0.48353656358577585
T1,2027,5101,30,679,0.5964653902798233,0.5800966375070176,0.6093782431203241,0.5804967842980232
T1,2027,5101,31,679,0.5567010309278351,0.5474227122987005,0.6415059771690523,0.5267406974080857
T1,2027,5101,32,679,0.4963181148748159,0.4923439902075103,0.6774343546474454,0.4509341215189324
T1,2027,5101,33,679,0.5846833578792342,0.5776761297734,0.5999033755906727,0.6145316837128202
T1,2027,5101,34,679,0.5508100147275405,0.5496159677446227,0.6347977524082861,0.5540017466362562
T1,2027,5101,35,679,0.5051546391752577,0.5079797252806151,0.6671850451971891,0.48358422083698355
T1,2027,5101,36,679,0.5699558173784978,0.5518938677758871,0.614270697154423,0.583491392450085
T1,2027,5101,37,679,0.5537555228276878,0.538078694263287,0.6393957098339724,0.5378105923154451
T1,2027,5101,38,679,0.5316642120765832,0.5148849768892574,0.6803439599688169,0.4635425952318054
T1,2027,5101,39,679,0.5949926362297496,0.5781014621446754,0.6125086863938066,0.5836352208012536
T1,2027,5101,40,679,0.5817378497790869,0.5679394669650298,0.6374817026864096,0.5316216011311665
T1,2027,5101,41,679,0.4992636229749632,0.4900389994450858,0.6645798890992713,0.48910126188729697
T1,2027,5101,42,679,0.5670103092783505,0.5594439643229331,0.6078581691929448,0.5948724048002969
T1,2027,5101,43,679,0.5434462444771723,0.5432394588166396,0.631438027974081,0.5688922398936277
T1,2027,5101,44,679,0.4992636229749632,0.5029375375266097,0.672545651777679,0.45965941251434056
T1,2027,5101,45,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,46,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,47,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,48,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,49,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,50,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,51,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,52,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,53,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5101,54,679,0.5964653902798233,0.579328008084734,0.5986846370707556,0.6007806828906833
T1,2027,5101,55,679,0.5670103092783505,0.5528196281921085,0.639324942310183,0.5276666995789935
T1,2027,5101,56,679,0.5463917525773195,0.5306289809995843,0.6597136227257648,0.49154689890854786
T1,2027,5101,57,679,0.5964653902798233,0.5788520539420197,0.6080971828748271,0.573848166444234
T1,2027,5101,58,679,0.5625920471281296,0.5497247308454777,0.6292399745846006,0.5279734870018267
T1,2027,5101,59,679,0.49189985272459497,0.48691494562269055,0.6781896669445052,0.4484174547894041
T1,2027,5101,60,679,0.5714285714285714,0.5630267522055923,0.5995982663050315,0.6116618390524546
T1,2027,5101,61,679,0.5625920471281296,0.5649916923919303,0.6192457695904466,0.5805228829145672
T1,2027,5101,62,679,0.5036818851251841,0.5051170256107478,0.6700657391714945,0.467567909073021
T1,2027,5102,0,679,0.5699558173784978,0.5519324990071922,0.6129033414095596,0.5824875773123069
T1,2027,5102,1,679,0.561119293078056,0.5454445737122452,0.6421113162793889,0.5306646887750868
T1,2027,5102,2,679,0.540500736377025,0.5243643620836603,0.6683244627073341,0.49052453195292395
T1,2027,5102,3,679,0.5832106038291606,0.568640474366828,0.6144356041356636,0.5881603875958884
T1,2027,5102,4,679,0.561119293078056,0.555044658553376,0.6304337812672659,0.5518614541228068
T1,2027,5102,5,679,0.5066273932253313,0.5017002044172356,0.6724012321813118,0.47582599533956593
T1,2027,5102,6,679,0.572901325478645,0.5632786912656993,0.6063011720754612,0.6048476522321735
T1,2027,5102,7,679,0.5331369661266568,0.5322183403859251,0.6325470784758609,0.5745266258835666
T1,2027,5102,8,679,0.4948453608247423,0.49875419163173185,0.6738208807313565,0.4748758884629653
T1,2027,5102,9,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,10,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,11,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,12,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,13,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,14,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,15,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,16,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,17,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,18,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,19,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,20,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,21,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,22,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,23,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,24,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,25,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,26,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,27,679,0.5802650957290133,0.5626163978123504,0.6130139534094197,0.5902382553566223
T1,2027,5102,28,679,0.5625920471281296,0.5497169417670356,0.6345076692868051,0.5453258338790579
T1,2027,5102,29,679,0.524300441826215,0.5081111990208327,0.6739549707725578,0.4793615099060842
T1,2027,5102,30,679,0.5846833578792342,0.5676313850894207,0.6055077296600777,0.5987086031196904
T1,2027,5102,31,679,0.5670103092783505,0.557707258562137,0.633057874327029,0.5360428965792907
T1,2027,5102,32,679,0.49779086892488955,0.49119804229293285,0.6730891587061805,0.482228973323089
T1,2027,5102,33,679,0.5714285714285714,0.5642567363910205,0.6070944304538229,0.6009310415759069
T1,2027,5102,34,679,0.5508100147275405,0.550433834903214,0.6267170885657352,0.5727216950660197
T1,2027,5102,35,679,0.5066273932253313,0.5090920831264095,0.6720355141013641,0.4803580461980751
T1,2027,5102,36,679,0.5743740795287187,0.5580128164020781,0.6028310452452114,0.6091140927195026
T1,2027,5102,37,679,0.5567010309278351,0.5382848130130738,0.644394868098759,0.5397591003883621
T1,2027,5102,38,679,0.5301914580265096,0.514809615640945,0.6692688743171004,0.49313722243335023
T1,2027,5102,39,679,0.5832106038291606,0.5656924125927646,0.6069964760357571,0.5829617112830702
T1,2027,5102,40,679,0.5522827687776142,0.540407514467466,0.651571757378213,0.5051812224948095
T1,2027,5102,41,679,0.5007363770250368,0.4951660945127982,0.6696693869376218,0.474222237989397
T1,2027,5102,42,679,0.5787923416789397,0.5689217248784659,0.5953406019791939,0.6175647254289831
T1,2027,5102,43,679,0.5567010309278351,0.5552204584915214,0.6246185208148212,0.5896210328901149
T1,2027,5102,44,679,0.5169366715758469,0.5207880825496316,0.6654810655494502,0.4899258653812763
T1,2027,5102,45,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,46,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,47,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,48,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,49,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,50,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,51,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,52,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,53,679,0.5861561119293078,0.562507606182305,0.5934471713601226,0.6200979741796622
T1,2027,5102,54,679,0.5787923416789397,0.5593617139600093,0.6118066606711218,0.5897024949673576
T1,2027,5102,55,679,0.561119293078056,0.5457062437598181,0.6421156316249466,0.5172625999683523
T1,2027,5102,56,679,0.5228276877761414,0.5087728694709542,0.6722956196417338,0.47562322215443414
T1,2027,5102,57,679,0.5891016200294551,0.5749732863708616,0.6032564929070634,0.5926061411026511
T1,2027,5102,58,679,0.5581737849779087,0.5481029902082534,0.6341966343865303,0.5498513891981143
T1,2027,5102,59,679,0.48748159057437407,0.48471619809416955,0.6791383604545129,0.4260509505800799
T1,2027,5102,60,679,0.5773195876288659,0.5642509692048863,0.6056989335478318,0.5982735251348548
T1,2027,5102,61,679,0.5257731958762887,0.5232432479164506,0.6429503719172878,0.5600154188682389
T1,2027,5102,62,679,0.48748159057437407,0.49110740595889113,0.6700135227375072,0.48047603160963925
T1,2027,5103,0,679,0.572901325478645,0.559620540786185,0.6043358306031515,0.6024922515536623
T1,2027,5103,1,679,0.5508100147275405,0.5346731073653601,0.6425454561682267,0.5308843931955134
T1,2027,5103,2,679,0.5257731958762887,0.5090559350656334,0.6709877952867475,0.4823984370315871
